dpl,nperi,ci,pow,latency,nce,noise,category
251,5,46,160.2566747,82,2,0,1
251,5,46,160.2566747,85,2,0,1
251,5,46,160.2566747,90,2,0,1
251,5,46,160.2566747,88,2,0,1
251,5,46,160.2566747,87,2,0,1
251,5,46,160.2566747,90,2,0,1
251,5,46,160.2566747,90,2,0,1
251,5,46,160.2566747,85,2,0,1
251,5,46,160.2566747,92,2,0,1
251,5,46,160.2566747,82,2,0,1
251,5,46,160.2566747,85,2,0,1
251,5,46,160.2566747,90,2,0,1
251,5,46,160.2566747,88,2,0,1
251,5,46,160.2566747,87,2,0,1
251,5,46,160.2566747,90,2,0,1
251,5,46,160.2566747,90,2,0,1
251,5,46,160.2566747,85,2,0,1
251,5,46,160.2566747,92,2,0,1
251,5,46,160.2566747,82,2,0,1
251,5,46,160.2566747,85,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,88,2,0,1
251,5,46,163.5874304,87,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,85,2,0,1
251,5,46,163.5874304,92,2,0,1
251,5,46,163.5874304,82,2,0,1
251,5,46,163.5874304,95,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,88,2,0,1
251,5,46,163.5874304,87,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,92,2,0,1
251,5,46,163.5874304,82,2,0,1
251,5,46,163.5874304,85,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,88,2,0,1
251,5,46,163.5874304,87,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,85,2,0,1
251,5,46,163.5874304,92,2,0,1
251,5,46,163.5874304,82,2,0,1
251,5,46,163.5874304,85,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,88,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,85,2,0,1
251,5,46,163.5874304,92,2,0,1
251,5,46,163.5874304,82,2,0,1
251,5,46,163.5874304,85,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,88,2,0,1
251,5,46,163.5874304,87,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,85,2,0,1
251,5,46,163.5874304,92,2,0,1
251,5,46,163.5874304,82,2,0,1
251,5,46,163.5874304,85,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,88,2,0,1
251,5,46,163.5874304,87,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,85,2,0,1
251,5,46,163.5874304,92,2,0,1
251,5,46,163.5874304,82,2,0,1
251,5,46,163.5874304,85,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,88,2,0,1
251,5,46,163.5874304,87,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,92,2,0,1
251,5,46,163.5874304,82,2,0,1
251,5,46,163.5874304,85,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,88,2,0,1
251,5,46,163.5874304,87,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,85,2,0,1
251,5,46,163.5874304,92,2,0,1
251,5,46,163.5874304,82,2,0,1
251,5,46,163.5874304,85,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,88,2,0,1
251,5,46,163.5874304,87,2,0,1
251,5,46,163.5874304,90,2,0,1
251,5,46,163.5874304,85,2,0,1
251,5,46,163.5874304,92,2,0,1
251,5,46,163.5874304,82,2,0,1
251,5,46,163.5874304,85,2,0,1
251,5,8,625.3280055,74,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,74,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,74,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,74,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,74,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,74,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,74,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,74,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,74,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,74,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,74,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,74,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,74,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,74,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,74,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,74,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,74,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,74,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,74,9,0,1
251,5,8,625.3280055,79,10,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,625.3280055,74,9,0,1
251,5,8,625.3280055,71,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,74,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,74,9,0,1
251,5,8,637.313282,79,10,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,74,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,74,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,74,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,74,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,74,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,74,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,74,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,74,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,74,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,74,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,74,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,74,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,74,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,74,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,74,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,74,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,74,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,637.313282,74,9,0,1
251,5,8,637.313282,71,9,0,1
251,5,8,621.653789,71,9,0,1
251,5,8,621.653789,77,2,0,1
251,5,8,621.653789,77,2,0,1
251,5,8,621.653789,77,2,0,1
251,5,8,621.653789,77,2,0,1
251,5,8,621.653789,77,2,0,1
251,5,8,621.653789,77,2,0,1
251,5,8,621.653789,77,2,0,1
251,5,8,621.653789,88,2,0,1
251,5,8,621.653789,79,2,0,1
251,5,8,621.653789,86,2,0,1
251,5,8,621.653789,91,2,0,1
251,5,8,621.653789,86,2,0,1
251,5,8,621.653789,84,2,0,1
251,5,8,621.653789,91,2,0,1
251,5,8,621.653789,86,2,0,1
251,5,8,621.653789,91,2,0,1
251,5,8,621.653789,88,2,0,1
251,5,8,621.653789,79,2,0,1
251,5,8,621.653789,91,2,0,1
251,5,8,621.653789,91,2,0,1
251,5,8,621.653789,86,2,0,1
251,5,8,621.653789,84,2,0,1
251,5,8,621.653789,91,2,0,1
251,5,8,621.653789,108,3,0,1
251,5,8,621.653789,91,2,0,1
251,5,8,621.653789,88,2,0,1
251,5,8,621.653789,79,2,0,1
251,5,8,621.653789,91,2,0,1
251,5,8,621.653789,91,2,0,1
251,5,8,621.653789,86,2,0,1
251,5,8,621.653789,84,2,0,1
251,5,8,621.653789,91,2,0,1
251,5,8,621.653789,86,2,0,1
251,5,8,621.653789,91,2,0,1
251,5,8,621.653789,88,2,0,1
251,5,8,621.653789,79,2,0,1
251,5,8,621.653789,91,2,0,1
251,5,8,621.653789,91,2,0,1
251,5,8,621.653789,86,2,0,1
251,5,8,621.653789,84,2,0,1
251,5,8,621.653789,91,2,0,1
251,5,8,621.653789,86,2,0,1
251,5,8,621.653789,91,2,0,1
251,5,8,621.653789,88,2,0,1
251,5,8,621.653789,123,3,0,1
251,5,8,621.653789,91,2,0,1
251,5,8,621.653789,91,2,0,1
251,5,8,621.653789,86,2,0,1
251,5,8,621.653789,84,2,0,1
251,5,8,621.653789,91,2,0,1
251,5,8,621.653789,86,2,0,1
251,5,8,621.653789,91,2,0,1
251,5,8,621.653789,88,2,0,1
251,5,8,621.653789,79,2,0,1
251,5,8,621.653789,91,2,0,1
251,5,8,621.653789,91,2,0,1
251,5,8,621.653789,86,2,0,1
251,5,8,621.653789,84,2,0,1
251,5,8,621.653789,91,2,0,1
251,5,8,600.5483086,86,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,600.5483086,88,2,0,1
251,5,8,600.5483086,79,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,600.5483086,86,2,0,1
251,5,8,600.5483086,84,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,600.5483086,86,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,600.5483086,88,2,0,1
251,5,8,600.5483086,79,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,600.5483086,86,2,0,1
251,5,8,600.5483086,84,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,600.5483086,86,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,600.5483086,88,2,0,1
251,5,8,600.5483086,79,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,600.5483086,86,2,0,1
251,5,8,600.5483086,84,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,600.5483086,86,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,600.5483086,88,2,0,1
251,5,8,600.5483086,79,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,600.5483086,86,2,0,1
251,5,8,600.5483086,84,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,600.5483086,86,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,600.5483086,88,2,0,1
251,5,8,600.5483086,79,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,600.5483086,86,2,0,1
251,5,8,600.5483086,84,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,600.5483086,86,2,0,1
251,5,8,600.5483086,98,2,0,1
251,5,8,600.5483086,88,2,0,1
251,5,8,600.5483086,79,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,600.5483086,86,2,0,1
251,5,8,600.5483086,84,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,600.5483086,86,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,600.5483086,88,2,0,1
251,5,8,600.5483086,79,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,600.5483086,91,2,0,1
251,5,8,629.9601901,86,2,0,1
251,5,8,629.9601901,84,2,0,1
251,5,8,629.9601901,91,2,0,1
251,5,8,629.9601901,86,2,0,1
251,5,8,629.9601901,91,2,0,1
251,5,8,629.9601901,88,2,0,1
251,5,8,629.9601901,123,3,0,1
251,5,8,629.9601901,91,2,0,1
251,5,8,629.9601901,91,2,0,1
251,5,8,629.9601901,86,2,0,1
251,5,8,629.9601901,84,2,0,1
251,5,8,629.9601901,91,2,0,1
251,5,8,629.9601901,86,2,0,1
251,5,8,629.9601901,91,2,0,1
251,5,8,629.9601901,88,2,0,1
251,5,8,629.9601901,79,2,0,1
251,5,8,629.9601901,91,2,0,1
251,5,8,629.9601901,91,2,0,1
251,5,8,629.9601901,86,2,0,1
251,5,8,629.9601901,84,2,0,1
251,5,8,629.9601901,91,2,0,1
251,5,8,629.9601901,86,2,0,1
251,5,8,629.9601901,91,2,0,1
251,5,8,629.9601901,88,2,0,1
251,5,8,629.9601901,79,2,0,1
251,5,8,629.9601901,91,2,0,1
251,5,8,629.9601901,91,2,0,1
251,5,8,629.9601901,86,2,0,1
251,5,8,629.9601901,84,2,0,1
251,5,8,629.9601901,91,2,0,1
251,5,8,629.9601901,86,2,0,1
251,5,8,629.9601901,91,2,0,1
251,5,8,629.9601901,88,2,0,1
251,5,8,629.9601901,79,2,0,1
251,5,8,629.9601901,113,3,0,1
251,5,8,629.9601901,91,2,0,1
251,5,8,629.9601901,86,2,0,1
251,5,8,629.9601901,84,2,0,1
251,5,8,629.9601901,91,2,0,1
251,5,8,629.9601901,86,2,0,1
251,5,8,629.9601901,91,2,0,1
251,5,8,629.9601901,88,2,0,1
251,5,8,629.9601901,79,2,0,1
251,5,8,629.9601901,91,2,0,1
251,5,8,629.9601901,91,2,0,1
251,5,8,629.9601901,86,2,0,1
251,5,8,629.9601901,84,2,0,1
251,5,8,629.9601901,91,2,0,1
251,5,8,629.9601901,86,2,0,1
251,5,8,629.9601901,91,2,0,1
251,5,8,629.9601901,88,2,0,1
251,5,8,629.9601901,79,2,0,1
251,5,8,629.9601901,91,2,0,1
251,5,8,629.9601901,91,2,0,1
251,5,8,629.9601901,86,2,0,1
251,5,8,629.9601901,84,2,0,1
251,5,8,629.9601901,91,2,0,1
251,5,8,629.9601901,86,2,0,1
251,5,8,629.9601901,91,2,0,1
251,5,8,629.9601901,88,2,0,1
251,5,8,638.1942862,79,2,0,1
251,5,8,638.1942862,91,2,0,1
251,5,8,638.1942862,91,2,0,1
251,5,8,638.1942862,86,2,0,1
251,5,8,638.1942862,84,2,0,1
251,5,8,638.1942862,91,2,0,1
251,5,8,638.1942862,108,3,0,1
251,5,8,638.1942862,91,2,0,1
251,5,8,638.1942862,88,2,0,1
251,5,8,638.1942862,79,2,0,1
251,5,8,638.1942862,91,2,0,1
251,5,8,638.1942862,103,3,0,1
251,5,8,638.1942862,86,2,0,1
251,5,8,638.1942862,84,2,0,1
251,5,8,638.1942862,91,2,0,1
251,5,8,638.1942862,86,2,0,1
251,5,8,638.1942862,91,2,0,1
251,5,8,638.1942862,88,2,0,1
251,5,8,638.1942862,79,2,0,1
251,5,8,638.1942862,91,2,0,1
251,5,8,638.1942862,91,2,0,1
251,5,8,638.1942862,93,2,0,1
251,5,8,638.1942862,84,2,0,1
251,5,8,638.1942862,91,2,0,1
251,5,8,638.1942862,86,2,0,1
251,5,8,638.1942862,91,2,0,1
251,5,8,638.1942862,88,2,0,1
251,5,8,638.1942862,79,2,0,1
251,5,8,638.1942862,91,2,0,1
251,5,8,638.1942862,91,2,0,1
251,5,8,638.1942862,86,2,0,1
251,5,8,638.1942862,84,2,0,1
251,5,8,638.1942862,91,2,0,1
251,5,8,638.1942862,86,2,0,1
251,5,8,638.1942862,91,2,0,1
251,5,8,638.1942862,88,2,0,1
251,5,8,638.1942862,123,3,0,1
251,5,8,638.1942862,91,2,0,1
251,5,8,638.1942862,103,3,0,1
251,5,8,638.1942862,86,2,0,1
251,5,8,638.1942862,84,2,0,1
251,5,8,638.1942862,91,2,0,1
251,5,8,638.1942862,86,2,0,1
251,5,8,638.1942862,91,2,0,1
251,5,8,638.1942862,88,2,0,1
251,5,8,638.1942862,79,2,0,1
251,5,8,638.1942862,91,2,0,1
251,5,8,638.1942862,91,2,0,1
251,5,8,638.1942862,86,2,0,1
251,5,8,638.1942862,84,2,0,1
251,5,8,638.1942862,91,2,0,1
251,5,8,638.1942862,108,3,0,1
251,5,8,638.1942862,91,2,0,1
251,5,8,638.1942862,88,2,0,1
251,5,8,638.1942862,79,2,0,1
251,5,8,638.1942862,91,2,0,1
251,5,8,638.1942862,91,2,0,1
251,5,8,638.1942862,86,2,0,1
251,5,8,638.1942862,84,2,0,1
251,5,8,638.1942862,91,2,0,1
251,5,8,633.3174682,86,2,0,1
251,5,8,633.3174682,98,2,0,1
251,5,8,633.3174682,88,2,0,1
251,5,8,633.3174682,110,3,0,1
251,5,8,633.3174682,91,2,0,1
251,5,8,633.3174682,91,2,0,1
251,5,8,633.3174682,86,2,0,1
251,5,8,633.3174682,84,2,0,1
251,5,8,633.3174682,105,3,0,1
251,5,8,633.3174682,86,2,0,1
251,5,8,633.3174682,91,2,0,1
251,5,8,633.3174682,88,2,0,1
251,5,8,633.3174682,79,2,0,1
251,5,8,633.3174682,91,2,0,1
251,5,8,633.3174682,91,2,0,1
251,5,8,633.3174682,86,2,0,1
251,5,8,633.3174682,84,2,0,1
251,5,8,633.3174682,91,2,0,1
251,5,8,633.3174682,86,2,0,1
251,5,8,633.3174682,91,2,0,1
251,5,8,633.3174682,88,2,0,1
251,5,8,633.3174682,79,2,0,1
251,5,8,633.3174682,91,2,0,1
251,5,8,633.3174682,91,2,0,1
251,5,8,633.3174682,86,2,0,1
251,5,8,633.3174682,84,2,0,1
251,5,8,633.3174682,118,3,0,1
251,5,8,633.3174682,86,2,0,1
251,5,8,633.3174682,91,2,0,1
251,5,8,633.3174682,88,2,0,1
251,5,8,633.3174682,79,2,0,1
251,5,8,633.3174682,91,2,0,1
251,5,8,633.3174682,91,2,0,1
251,5,8,633.3174682,86,2,0,1
251,5,8,633.3174682,84,2,0,1
251,5,8,633.3174682,91,2,0,1
251,5,8,633.3174682,86,2,0,1
251,5,8,633.3174682,91,2,0,1
251,5,8,633.3174682,88,2,0,1
251,5,8,633.3174682,123,3,0,1
251,5,8,633.3174682,91,2,0,1
251,5,8,633.3174682,91,2,0,1
251,5,8,633.3174682,86,2,0,1
251,5,8,633.3174682,84,2,0,1
251,5,8,633.3174682,91,2,0,1
251,5,8,633.3174682,86,2,0,1
251,5,8,633.3174682,91,2,0,1
251,5,8,633.3174682,88,2,0,1
251,5,8,633.3174682,79,2,0,1
251,5,8,633.3174682,91,2,0,1
251,5,8,633.3174682,91,2,0,1
251,5,8,633.3174682,86,2,0,1
251,5,8,633.3174682,84,2,0,1
251,5,8,633.3174682,91,2,0,1
251,5,8,633.3174682,86,2,0,1
251,5,8,633.3174682,91,2,0,1
251,5,8,633.3174682,88,2,0,1
251,5,8,633.3174682,79,2,0,1
251,5,8,633.3174682,91,2,0,1
251,5,8,633.3174682,91,2,0,1
251,5,8,614.0470058,86,2,0,1
251,5,8,614.0470058,84,2,0,1
251,5,8,614.0470058,91,2,0,1
251,5,8,614.0470058,86,2,0,1
251,5,8,614.0470058,91,2,0,1
251,5,8,614.0470058,88,2,0,1
251,5,8,614.0470058,79,2,0,1
251,5,8,614.0470058,113,3,0,1
251,5,8,614.0470058,91,2,0,1
251,5,8,614.0470058,86,2,0,1
251,5,8,614.0470058,84,2,0,1
251,5,8,614.0470058,91,2,0,1
251,5,8,614.0470058,86,2,0,1
251,5,8,614.0470058,91,2,0,1
251,5,8,614.0470058,88,2,0,1
251,5,8,614.0470058,79,2,0,1
251,5,8,614.0470058,91,2,0,1
251,5,8,614.0470058,91,2,0,1
251,5,8,614.0470058,86,2,0,1
251,5,8,614.0470058,84,2,0,1
251,5,8,614.0470058,91,2,0,1
251,5,8,614.0470058,86,2,0,1
251,5,8,614.0470058,98,2,0,1
251,5,8,614.0470058,88,2,0,1
251,5,8,614.0470058,79,2,0,1
251,5,8,614.0470058,113,3,0,1
251,5,8,614.0470058,91,2,0,1
251,5,8,614.0470058,86,2,0,1
251,5,8,614.0470058,84,2,0,1
251,5,8,614.0470058,91,2,0,1
251,5,8,614.0470058,86,2,0,1
251,5,8,614.0470058,91,2,0,1
251,5,8,614.0470058,133,3,0,1
251,5,8,614.0470058,79,2,0,1
251,5,8,614.0470058,91,2,0,1
251,5,8,614.0470058,91,2,0,1
251,5,8,614.0470058,86,2,0,1
251,5,8,614.0470058,84,2,0,1
251,5,8,614.0470058,91,2,0,1
251,5,8,614.0470058,86,2,0,1
251,5,8,614.0470058,91,2,0,1
251,5,8,614.0470058,88,2,0,1
251,5,8,614.0470058,79,2,0,1
251,5,8,614.0470058,91,2,0,1
251,5,8,614.0470058,91,2,0,1
251,5,8,614.0470058,86,2,0,1
251,5,8,614.0470058,84,2,0,1
251,5,8,614.0470058,91,2,0,1
251,5,8,614.0470058,86,2,0,1
251,5,8,614.0470058,91,2,0,1
251,5,8,614.0470058,88,2,0,1
251,5,8,614.0470058,79,2,0,1
251,5,8,614.0470058,91,2,0,1
251,5,8,614.0470058,91,2,0,1
251,5,8,614.0470058,86,2,0,1
251,5,8,614.0470058,84,2,0,1
251,5,8,614.0470058,91,2,0,1
251,5,8,614.0470058,108,3,0,1
251,5,8,614.0470058,91,2,0,1
251,5,8,614.0470058,88,2,0,1
251,5,10,633.1473295,79,2,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,86,2,0,1
251,5,10,633.1473295,84,2,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,86,2,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,88,2,0,1
251,5,10,633.1473295,79,2,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,86,2,0,1
251,5,10,633.1473295,84,2,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,86,2,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,88,2,0,1
251,5,10,633.1473295,123,3,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,86,2,0,1
251,5,10,633.1473295,84,2,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,86,2,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,88,2,0,1
251,5,10,633.1473295,123,3,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,86,2,0,1
251,5,10,633.1473295,84,2,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,86,2,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,88,2,0,1
251,5,10,633.1473295,79,2,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,86,2,0,1
251,5,10,633.1473295,84,2,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,86,2,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,88,2,0,1
251,5,10,633.1473295,79,2,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,86,2,0,1
251,5,10,633.1473295,84,2,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,86,2,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,88,2,0,1
251,5,10,633.1473295,79,2,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,91,2,0,1
251,5,10,633.1473295,86,2,0,1
251,5,10,633.1473295,84,2,0,1
251,5,10,633.1473295,91,2,0,1
251,5,8,472.8566988,86,2,0,1
251,5,8,472.8566988,91,2,0,1
251,5,8,472.8566988,88,2,0,1
251,5,8,472.8566988,79,2,0,1
251,5,8,472.8566988,91,2,0,1
251,5,8,472.8566988,91,2,0,1
251,5,8,472.8566988,86,2,0,1
251,5,8,472.8566988,128,3,0,1
251,5,8,472.8566988,91,2,0,1
251,5,8,472.8566988,86,2,0,1
251,5,8,472.8566988,91,2,0,1
251,5,8,472.8566988,120,3,0,1
251,5,8,472.8566988,79,2,0,1
251,5,8,472.8566988,91,2,0,1
251,5,8,472.8566988,91,2,0,1
251,5,8,472.8566988,86,2,0,1
251,5,8,472.8566988,84,2,0,1
251,5,8,472.8566988,91,2,0,1
251,5,8,472.8566988,86,2,0,1
251,5,8,472.8566988,91,2,0,1
251,5,8,472.8566988,88,2,0,1
251,5,8,472.8566988,79,2,0,1
251,5,8,472.8566988,91,2,0,1
251,5,8,472.8566988,91,2,0,1
251,5,8,472.8566988,86,2,0,1
251,5,8,472.8566988,84,2,0,1
251,5,8,472.8566988,91,2,0,1
251,5,8,472.8566988,86,2,0,1
251,5,8,472.8566988,91,2,0,1
251,5,8,472.8566988,88,2,0,1
251,5,8,472.8566988,79,2,0,1
251,5,8,472.8566988,91,2,0,1
251,5,8,472.8566988,91,2,0,1
251,5,8,472.8566988,86,2,0,1
251,5,8,472.8566988,84,2,0,1
251,5,8,472.8566988,91,2,0,1
251,5,8,472.8566988,86,2,0,1
251,5,8,472.8566988,91,2,0,1
251,5,8,472.8566988,88,2,0,1
251,5,8,472.8566988,79,2,0,1
251,5,8,472.8566988,91,2,0,1
251,5,8,472.8566988,91,2,0,1
251,5,8,472.8566988,86,2,0,1
251,5,8,472.8566988,84,2,0,1
251,5,8,472.8566988,91,2,0,1
251,5,8,472.8566988,86,2,0,1
251,5,8,472.8566988,91,2,0,1
251,5,8,472.8566988,88,2,0,1
251,5,8,472.8566988,79,2,0,1
251,5,8,472.8566988,113,3,0,1
251,5,8,472.8566988,91,2,0,1
251,5,8,472.8566988,86,2,0,1
251,5,8,472.8566988,84,2,0,1
251,5,8,472.8566988,91,2,0,1
251,5,8,472.8566988,86,2,0,1
251,5,8,472.8566988,91,2,0,1
251,5,8,472.8566988,88,2,0,1
251,5,8,472.8566988,79,2,0,1
251,5,8,472.8566988,91,2,0,1
251,5,8,472.8566988,91,2,0,1
251,5,10,613.152981,86,2,0,1
251,5,10,613.152981,84,2,0,1
251,5,10,613.152981,91,2,0,1
251,5,10,613.152981,86,2,0,1
251,5,10,613.152981,91,2,0,1
251,5,10,613.152981,88,2,0,1
251,5,10,613.152981,79,2,0,1
251,5,10,613.152981,91,2,0,1
251,5,10,613.152981,91,2,0,1
